pot_id,plant_id,species,variety_accession,source,substrate,pot_type_size,life_stage,orga_level,temperature,start_germination,date_1st_germination,start_seedlings,start_flowering,Date_death,biomass_harvest_date,Biomass_g,chamber,Position_quadrant,Remarks
HVP01S34,HVP011S34,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,07.04.2025,10.04.2025,13.04.2025,06.05.2025,NA,25.05.2025,1.97,32036,1,NA
HVP01S34,HVP012S34,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,07.04.2025,10.04.2025,13.04.2025,06.05.2025,NA,25.05.2025,2.96,32036,1,NA
HVP01S34,HVP013S34,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,07.04.2025,10.04.2025,13.04.2025,07.05.2025,NA,25.05.2025,1.8,32036,1,NA
HVP01S34,HVP014S34,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,07.04.2025,10.04.2025,13.04.2025,06.05.2025,NA,25.05.2025,2.1499999999999999,32036,1,NA
HVP01S34,HVP015S34,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,07.04.2025,10.04.2025,13.04.2025,06.05.2025,NA,25.05.2025,1.76,32036,1,NA
HVP01S34,HVP016S34,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,07.04.2025,10.04.2025,13.04.2025,06.05.2025,NA,25.05.2025,1.8,32036,1,NA
HVP01S34,HVP017S34,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,07.04.2025,10.04.2025,13.04.2025,06.05.2025,NA,25.05.2025,2.1400000000000001,32036,1,NA
HVP01S34,HVP018S34,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,07.04.2025,10.04.2025,13.04.2025,05.05.2025,NA,25.05.2025,2.1200000000000001,32036,1,NA
HVP01S34,HVP019S34,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,34,07.04.2025,10.04.2025,13.04.2025,07.05.2025,NA,25.05.2025,2.2400000000000002,32036,1,NA
HV001S38,HV001S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,21.04.2025,NA,08.05.2025,0.91000000000000003,32039,1,NA
HV002S38,HV002S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,21.04.2025,NA,08.05.2025,1.23,32039,3,NA
HV003S38,HV003S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,22.04.2025,NA,08.05.2025,0.87,32039,3,NA
HV004S38,HV004S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,21.04.2025,NA,08.05.2025,1.21,32039,1,NA
HV005S38,HV005S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,22.04.2025,NA,08.05.2025,1.0900000000000001,32039,1,NA
HV006S38,HV006S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,28.04.2025,NA,08.05.2025,0.37,32039,6,NA
HV007S38,HV007S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,22.04.2025,NA,08.05.2025,0.88,32039,5,NA
HV008S38,HV008S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,23.04.2025,NA,08.05.2025,1.3999999999999999,32039,4,NA
HV009S38,HV009S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,21.04.2025,NA,08.05.2025,1.03,32039,4,NA
HV010S38,HV010S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,22.04.2025,NA,08.05.2025,0.98999999999999999,32039,5,NA
HV011S38,HV011S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,22.04.2025,NA,08.05.2025,0.90000000000000002,32039,1,NA
HV012S38,HV012S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,21.04.2025,NA,08.05.2025,0.84999999999999998,32039,5,NA
HV013S38,HV013S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,22.04.2025,NA,08.05.2025,1.1699999999999999,32039,5,NA
HV014S38,HV014S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,22.04.2025,NA,08.05.2025,1.1599999999999999,32039,5,NA
HV015S38,HV015S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,30.04.2025,NA,08.05.2025,0.10000000000000001,32039,2,NA
HV016S38,HV016S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,28.04.2025,NA,08.05.2025,1.53,32039,5,NA
HV017S38,HV017S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,22.04.2025,NA,08.05.2025,1.5600000000000001,32039,2,NA
HV018S38,HV018S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,22.04.2025,NA,08.05.2025,1.28,32039,3,NA
HV019S38,HV019S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,22.04.2025,NA,08.05.2025,0.97999999999999998,32039,3,NA
HV020S38,HV020S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,28.04.2025,NA,08.05.2025,0.63,32039,3,NA
HV021S38,HV021S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,23.04.2025,NA,08.05.2025,1.78,32039,1,NA
HV022S38,HV022S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,21.04.2025,NA,08.05.2025,1.3,32039,5,NA
HV023S38,HV023S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,21.04.2025,NA,08.05.2025,1.49,32039,5,NA
HV024S38,HV024S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,22.04.2025,NA,08.05.2025,1.9299999999999999,32039,5,NA
HV025S38,HV025S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,22.04.2025,NA,08.05.2025,1.2,32039,3,NA
HV026S38,HV026S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,22.04.2025,NA,08.05.2025,0.70999999999999996,32039,1,NA
HV027S38,HV027S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,22.04.2025,NA,08.05.2025,1.0600000000000001,32039,1,NA
HV028S38,HV028S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,01.05.2025,NA,08.05.2025,1.02,32039,6,NA
HV029S38,HV029S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,22.04.2025,NA,08.05.2025,1.5900000000000001,32039,5,NA
HV030S38,HV030S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,square_11cm,seedlings,individual,38,21.03.2025,24.03.2025,27.03.2025,29.04.2025,NA,08.05.2025,1.03,32039,3,NA
HVP01S38,HVP011S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,38,07.04.2025,10.04.2025,13.04.2025,12.05.2025,NA,25.05.2025,2.1699999999999999,32039,2,NA
HVP01S38,HVP012S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,38,07.04.2025,10.04.2025,13.04.2025,12.05.2025,NA,25.05.2025,2.9700000000000002,32039,2,NA
HVP01S38,HVP013S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,38,07.04.2025,10.04.2025,13.04.2025,12.05.2025,NA,25.05.2025,2.4500000000000002,32039,2,NA
HVP01S38,HVP014S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,38,07.04.2025,10.04.2025,13.04.2025,08.05.2025,NA,25.05.2025,1.9299999999999999,32039,2,NA
HVP01S38,HVP015S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,38,07.04.2025,10.04.2025,13.04.2025,12.05.2025,NA,25.05.2025,1.52,32039,2,NA
HVP01S38,HVP016S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,38,07.04.2025,10.04.2025,13.04.2025,12.05.2025,NA,25.05.2025,1.1799999999999999,32039,2,NA
HVP01S38,HVP017S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,38,07.04.2025,10.04.2025,13.04.2025,12.05.2025,NA,25.05.2025,1.77,32039,2,NA
HVP01S38,HVP018S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,38,07.04.2025,10.04.2025,13.04.2025,13.05.2025,NA,25.05.2025,2.1899999999999999,32039,2,NA
HVP01S38,HVP019S38,Hordeum_vulgare,Golden Promise,Sandra_Schmoeckel,2_3_Substrat5__1_3_sand,tray_10_L,seedlings,population,38,07.04.2025,10.04.2025,13.04.2025,NA,NA,25.05.2025,1.0800000000000001,32039,2,NA
NB001S22,NB001S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,02.04.2025,29.04.2025,NA,14.05.2025,5.7800000000000002,31024,1,NA
NB002S22,NB002S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,02.04.2025,29.04.2025,NA,14.05.2025,4.5700000000000003,31024,1,NA
NB003S22,NB003S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,02.04.2025,29.04.2025,NA,14.05.2025,5.8899999999999997,31024,1,NA
NB004S22,NB004S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,02.04.2025,30.04.2025,NA,14.05.2025,5.6299999999999999,31024,4,NA
NB005S22,NB005S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,02.04.2025,28.04.2025,NA,14.05.2025,5.2199999999999998,31024,4,NA
NB006S22,NB006S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,02.04.2025,29.04.2025,NA,14.05.2025,5.2300000000000004,31024,4,NA
NB007S22,NB007S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,02.04.2025,30.04.2025,NA,14.05.2025,4.8499999999999996,31024,3,NA
NB008S22,NB008S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,02.04.2025,30.04.2025,NA,14.05.2025,6.1299999999999999,31024,2,NA
NB009S22,NB009S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,02.04.2025,29.04.2025,NA,14.05.2025,5.9100000000000001,31024,5,NA
NB010S22,NB010S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,02.04.2025,01.05.2025,NA,14.05.2025,5.3799999999999999,31024,1,NA
NB011S22,NB011S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,02.04.2025,29.04.2025,NA,14.05.2025,6.2199999999999998,31024,4,NA
NB012S22,NB012S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,02.04.2025,29.04.2025,NA,14.05.2025,5.5099999999999998,31024,2,NA
NB013S22,NB013S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,02.04.2025,29.04.2025,NA,14.05.2025,5.7400000000000002,31024,3,NA
NB014S22,NB014S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,02.04.2025,30.04.2025,NA,14.05.2025,4.8399999999999999,31024,6,NA
NB015S22,NB015S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,02.04.2025,30.04.2025,NA,14.05.2025,4.9000000000000004,31024,1,NA
NB016S22,NB016S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,02.04.2025,28.04.2025,NA,14.05.2025,5.6699999999999999,31024,1,NA
NB017S22,NB017S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,02.04.2025,30.04.2025,NA,14.05.2025,4.3899999999999997,31024,5,NA
NB018S22,NB018S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,02.04.2025,02.05.2025,NA,14.05.2025,5.4900000000000002,31024,3,NA
NB019S22,NB019S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,04.04.2025,02.05.2025,NA,16.05.2025,5.6900000000000004,31024,4,NA
NB020S22,NB020S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,04.04.2025,02.05.2025,NA,16.05.2025,5.3799999999999999,31024,5,NA
NB021S22,NB021S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,04.04.2025,02.05.2025,NA,16.05.2025,5.4299999999999997,31024,4,NA
NB022S22,NB022S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,08.04.2025,04.05.2025,NA,20.05.2025,5.0800000000000001,31024,5,NA
NB023S22,NB023S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,08.04.2025,04.05.2025,NA,20.05.2025,4.8700000000000001,31024,6,NA
NB024S22,NB024S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,18.03.2025,24.03.2025,13.04.2025,12.05.2025,NA,25.05.2025,7.1699999999999999,31024,6,NA
NB025S22,NB025S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,04.04.2025,10.04.2025,22.04.2025,14.05.2025,NA,03.06.2025,6.4800000000000004,31024,6,NA
NB026S22,NB026S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,04.04.2025,10.04.2025,22.04.2025,13.05.2025,NA,03.06.2025,6.5800000000000001,31024,6,NA
NB027S22,NB027S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,04.04.2025,10.04.2025,22.04.2025,20.05.2025,NA,03.06.2025,7.4100000000000001,31024,4,NA
NB028S22,NB028S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,04.04.2025,10.04.2025,22.04.2025,14.05.2025,NA,03.06.2025,6.8399999999999999,31024,5,NA
NB029S22,NB029S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,04.04.2025,10.04.2025,22.04.2025,13.05.2025,NA,03.06.2025,5.7300000000000004,31024,4,NA
NB030S22,NB030S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,22,04.04.2025,10.04.2025,22.04.2025,14.05.2025,NA,03.06.2025,4.96,31024,2,NA
NBP01S22,NBP011S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,tray_10_L,seedlings,population,22,07.04.2025,13.04.2025,24.04.2025,20.05.2025,NA,05.06.2025,4.5899999999999999,31024,6,NA
NBP01S22,NBP012S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,tray_10_L,seedlings,population,22,07.04.2025,13.04.2025,24.04.2025,20.05.2025,NA,05.06.2025,4.2400000000000002,31024,6,NA
NBP01S22,NBP013S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,tray_10_L,seedlings,population,22,07.04.2025,13.04.2025,24.04.2025,20.05.2025,NA,05.06.2025,5.9000000000000004,31024,6,NA
NBP01S22,NBP014S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,tray_10_L,seedlings,population,22,07.04.2025,13.04.2025,24.04.2025,29.05.2025,NA,05.06.2025,5.29,31024,6,NA
NBP01S22,NBP015S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,tray_10_L,seedlings,population,22,07.04.2025,13.04.2025,24.04.2025,20.05.2025,NA,05.06.2025,4.8700000000000001,31024,6,NA
NBP01S22,NBP016S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,tray_10_L,seedlings,population,22,07.04.2025,13.04.2025,24.04.2025,20.05.2025,NA,05.06.2025,6.5999999999999996,31024,6,NA
NBP01S22,NBP017S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,tray_10_L,seedlings,population,22,07.04.2025,13.04.2025,24.04.2025,20.05.2025,NA,05.06.2025,8.0800000000000001,31024,6,NA
NBP01S22,NBP018S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,tray_10_L,seedlings,population,22,07.04.2025,13.04.2025,24.04.2025,20.05.2025,NA,05.06.2025,2.9199999999999999,31024,6,NA
NBP01S22,NBP019S22,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,tray_10_L,seedlings,population,22,07.04.2025,13.04.2025,24.04.2025,20.05.2025,NA,05.06.2025,2.5,31024,6,NA
NB001S26,NB001S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,02.04.2025,30.04.2025,NA,14.05.2025,4.4800000000000004,32026,3,NA
NB002S26,NB002S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,02.04.2025,28.04.2025,NA,14.05.2025,4.75,32026,4,NA
NB003S26,NB003S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,02.04.2025,28.04.2025,NA,14.05.2025,7.0099999999999998,32026,5,NA
NB004S26,NB004S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,02.04.2025,27.04.2025,NA,14.05.2025,6.0599999999999996,32026,3,NA
NB005S26,NB005S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,02.04.2025,23.04.2025,NA,14.05.2025,4.6900000000000004,32026,6,NA
NB006S26,NB006S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,02.04.2025,23.04.2025,NA,14.05.2025,5.2999999999999998,32026,5,NA
NB007S26,NB007S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,02.04.2025,29.04.2025,NA,14.05.2025,5.7400000000000002,32026,6,NA
NB008S26,NB008S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,02.04.2025,02.05.2025,NA,14.05.2025,5.0999999999999996,32026,5,NA
NB009S26,NB009S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,02.04.2025,28.04.2025,NA,14.05.2025,5.2699999999999996,32026,6,NA
NB010S26,NB010S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,02.04.2025,24.04.2025,NA,14.05.2025,5.04,32026,6,NA
NB011S26,NB011S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,02.04.2025,28.04.2025,NA,14.05.2025,6.1799999999999997,32026,2,NA
NB012S26,NB012S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,02.04.2025,30.04.2025,NA,14.05.2025,4.9199999999999999,32026,2,NA
NB013S26,NB013S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,02.04.2025,29.04.2025,NA,14.05.2025,4.9000000000000004,32026,2,NA
NB014S26,NB014S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,02.04.2025,28.04.2025,NA,14.05.2025,3.46,32026,2,NA
NB015S26,NB015S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,02.04.2025,28.04.2025,NA,14.05.2025,5.4000000000000004,32026,4,NA
NB016S26,NB016S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,02.04.2025,29.04.2025,NA,14.05.2025,6.6100000000000003,32026,6,NA
NB017S26,NB017S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,02.04.2025,28.04.2025,NA,14.05.2025,6.29,32026,5,NA
NB018S26,NB018S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,02.04.2025,28.04.2025,NA,14.05.2025,6.5999999999999996,32026,1,NA
NB019S26,NB019S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,04.04.2025,30.04.2025,NA,16.05.2025,6.6900000000000004,32026,4,NA
NB020S26,NB020S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,04.04.2025,29.04.2025,NA,16.05.2025,6.04,32026,5,NA
NB021S26,NB021S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,04.04.2025,29.04.2025,NA,16.05.2025,7.4299999999999997,32026,5,NA
NB022S26,NB022S26,Nicotiana_benthamiana,WT,Rosa_Lozano_Duran,3_3_Substrat5,square_11cm,seedlings,individual,26,18.03.2025,24.03.2025,08.04.2025,02.05.2025,NA,20.05.2025,3.7799999999999998,32026,2,NA
